date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:23:30	74021/74021	---M-Z	200	added ('OK')	text/html	etag:%2290106b-12125-541dd81bf746a%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/index.html	(from )
09:23:30	238/238	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202016%2008:23:34%20GMT	http://eliteadmin.themedesigner.in/robots.txt		(from )
09:23:30	1347/1347	---M--	200	added ('OK')	image/png	etag:%226f1bef4-543-53a43cd8072a0%22	http://eliteadmin.themedesigner.in/demos/plugins/images/favicon.png	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/favicon.png	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:31	121200/121200	---M--	200	added ('OK')	text/css	etag:%226a20261-1d970-53fd300a5206f%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/bootstrap/dist/css/bootstrap.min.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/bootstrap/dist/css/bootstrap.min.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:32	781/781	---M--	200	added ('OK')	text/css	etag:%228f50ce6-30d-53a4460394537%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/sidebar-nav/dist/sidebar-nav.min.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/bower_components/sidebar-nav/dist/sidebar-nav.min.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:32	4910/4910	---M--	200	added ('OK')	text/css	etag:%22bce978-132e-53a446dce437f%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/toast-master/css/jquery.toast.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/bower_components/toast-master/css/jquery.toast.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:32	509/509	---M--	200	added ('OK')	text/css	etag:%228c9a076-1fd-53a43f710a269%22	http://eliteadmin.themedesigner.in/demos/plugins/bower_components/morrisjs/morris.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/bower_components/morrisjs/morris.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:33	56449/56449	---M--	200	added ('OK')	text/css	etag:%22aa3247f-dc81-53acf73e7710f%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/animate.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/animate.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:36	317356/317356	---M--	200	added ('OK')	text/css	etag:%22629cff4-4d7ac-541e1564375ea%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/style.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/style.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:37	3766/3766	---M--	200	added ('OK')	text/css	etag:%22a6c7dc4-eb6-53a41865d1ce5%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/colors/default-dark.css	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/css/colors/default-dark.css	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:37	27805/27805	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Sep%202016%2020:19:01%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/www.google-analytics.com/analytics.js	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:38	74021/74021	---M-Z	200	added ('OK')	text/html	etag:%2290106b-12125-541dd81bf746a%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/index.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/index-2.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:38	1906/1906	---M--	200	added ('OK')	image/png	etag:%226f1bd1a-772-53a43cd2f755a%22	http://eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-logo.png	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-logo.png	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:39	2071/2071	---M--	200	added ('OK')	image/png	etag:%226f1bc9a-817-53a43cd20f72e%22	http://eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-logo-dark.png	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-logo-dark.png	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:39	1629/1629	---M--	200	added ('OK')	image/png	etag:%226f1be2c-65d-53a43cd4f66b5%22	http://eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-text.png	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-text.png	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:39	16131/16131	---M--	200	added ('OK')	image/png	etag:%226f1bd33-3f03-53a43cd424ef8%22	http://eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-text-dark.png	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/eliteadmin-text-dark.png	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:41	69992/69992	---M-Z	200	added ('OK')	text/html	etag:%22900619-11168-541dd7f1b7126%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-basic.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-basic.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:41	104362/104362	---M-Z	200	added ('OK')	text/html	etag:%22900a43-197aa-541dd7fa2bd74%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-layout.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-layout.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:42	109098/109098	---M-Z	200	added ('OK')	text/html	etag:%22900550-1aa2a-541dd7efdcf73%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-advanced.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-advanced.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:42	53535/53535	---M-Z	200	added ('OK')	text/html	etag:%22900b30-d11f-541dd7fd58a7d%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-material-elements.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-material-elements.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:42	50940/50940	---M-Z	200	added ('OK')	text/html	etag:%229007d2-c6fc-541dd7f67670d%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-float-input.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-float-input.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:43	47498/47498	---M-Z	200	added ('OK')	text/html	etag:%22900ead-b98a-541dd8081a212%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-upload.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-upload.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:43	47067/47067	---M-Z	200	added ('OK')	text/html	etag:%22900abe-b7db-541dd7fbc130a%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-mask.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-mask.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:43	70868/70868	---M-Z	200	added ('OK')	text/html	etag:%2290092b-114d4-541dd7f80d420%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-img-cropper.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-img-cropper.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:44	53052/53052	---M-Z	200	added ('OK')	text/html	etag:%22900eca-cf3c-541dd80db5a58%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-validation.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-validation.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:44	43724/43724	---M-Z	200	added ('OK')	text/html	etag:%22900781-aacc-541dd7f4df85d%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-dropzone.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-dropzone.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:44	55889/55889	---M-Z	200	added ('OK')	text/html	etag:%22900b68-da51-541dd800fbc95%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-pickers.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-pickers.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:45	61791/61791	---M-Z	200	added ('OK')	text/html	etag:%22900f30-f15f-541dd810986bf%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-wizard.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-wizard.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:45	47008/47008	---M-Z	200	added ('OK')	text/html	etag:%22900e92-b7a0-541dd8068558d%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-typehead.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-typehead.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:46	53834/53834	---M-Z	200	added ('OK')	text/html	etag:%22900f67-d24a-541dd8122c97f%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-xeditable.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-xeditable.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:46	46129/46129	---M-Z	200	added ('OK')	text/html	etag:%22900c54-b431-541dd80356f18%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-summernote.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-summernote.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:46	43997/43997	---M-Z	200	added ('OK')	text/html	etag:%229006ae-abdd-541dd7f349c87%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-bootstrap-wysihtml5.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-bootstrap-wysihtml5.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:47	44490/44490	---M-Z	200	added ('OK')	text/html	etag:%22900e71-adca-541dd804eb561%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-tinymce-wysihtml5.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/form-tinymce-wysihtml5.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:47	72007/72007	---M-Z	200	added ('OK')	text/html	etag:%22b1ce711-11947-541dd7c4a5aef%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/basic-table.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/basic-table.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:48	104783/104783	---M-Z	200	added ('OK')	text/html	etag:%2247c758b-1994f-541dd862a9539%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/table-layouts.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/table-layouts.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:48	112419/112419	---M-Z	200	added ('OK')	text/html	etag:%22b1cec94-1b723-541dd7e083d36%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/data-table.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/data-table.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:48	50928/50928	---M-Z	200	added ('OK')	text/html	etag:%22b1ce7c9-c6f0-541dd7caba406%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/bootstrap-tables.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/bootstrap-tables.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:49	60248/60248	---M-Z	200	added ('OK')	text/html	etag:%2247c73fe-eb58-541dd8551c676%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/responsive-tables.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/responsive-tables.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:49	30970/30970	---M--	200	added ('OK')	image/jpeg	etag:%228c94979-78fa-53acf589a9b25%22	http://eliteadmin.themedesigner.in/demos/plugins/images/users/pawandeep.jpg	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/users/pawandeep.jpg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:49	72123/72123	---M-Z	200	added ('OK')	text/html	etag:%22900109-119bb-541dd7e3b73fb%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/editable-tables.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/editable-tables.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:50	107127/107127	---M-Z	200	added ('OK')	text/html	etag:%229003e5-1a277-541dd7ee04918%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/foo-tables.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/foo-tables.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:50	44972/44972	---M-Z	200	added ('OK')	text/html	etag:%22901709-afac-541dd82714435%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/jsgrid.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/jsgrid.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:50	24037/24037	---M--	200	added ('OK')	image/jpeg	etag:%221ad35af-5de5-53acf54c90a63%22	http://eliteadmin.themedesigner.in/demos/plugins/images/users/arijit.jpg	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/users/arijit.jpg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:50	41326/41326	---M-Z	200	added ('OK')	text/html	etag:%229002dd-a16e-541dd7e879677%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/flot.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/flot.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:51	46865/46865	---M-Z	200	added ('OK')	text/html	etag:%22af607f9-b711-541dd83e6e2be%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/morris-chart.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/morris-chart.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:51	45479/45479	---M-Z	200	added ('OK')	text/html	etag:%22b1ce925-b1a7-541dd7d3c20bf%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/chart-js.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/chart-js.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:51	35416/35416	---M--	200	added ('OK')	image/jpeg	etag:%22a430749-8a58-53acf5ab41596%22	http://eliteadmin.themedesigner.in/demos/plugins/images/users/sonu.jpg	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/users/sonu.jpg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:51	49263/49263	---M-Z	200	added ('OK')	text/html	etag:%22af60c5b-c06f-541dd84973ab4%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/peity-chart.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/peity-chart.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:52	49225/49225	---M-Z	200	added ('OK')	text/html	etag:%22901926-c049-541dd828ab042%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/knob-chart.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/knob-chart.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:52	51115/51115	---M-Z	200	added ('OK')	text/html	etag:%2247c74f7-c7ab-541dd85c2a771%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/sparkline-chart.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/sparkline-chart.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:52	51728/51728	---M-Z	200	added ('OK')	text/html	etag:%22900173-ca10-541dd7e5518cb%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/extra-charts.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/extra-charts.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:53	4682/4682	---M-Z	200	added ('OK')	text/html	etag:%22af605bb-124a-541dd8357111c%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/login.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/login.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:53	56047/56047	---M-Z	200	added ('OK')	text/html	etag:%22901162-daef-541dd81d90a13%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/index2.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/index2.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:54	52723/52723	---M-Z	200	added ('OK')	text/html	etag:%2290121a-cdf3-541dd82197187%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/index3.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/index3.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:54	63441/63441	---M-Z	200	added ('OK')	text/html	etag:%229014e0-f7d1-541dd823ec2d1%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/index4.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/index4.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:54	25081/25081	---M--	200	added ('OK')	image/jpeg	etag:%22a430e5b-61f9-53acf5ada2090%22	http://eliteadmin.themedesigner.in/demos/plugins/images/users/varun.jpg	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/plugins/images/users/varun.jpg	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:54	66581/66581	---M-Z	200	added ('OK')	text/html	etag:%22901002-10415-541dd818ca7bc%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/inbox.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/inbox.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:55	49534/49534	---M-Z	200	added ('OK')	text/html	etag:%22b1ce9b7-c17e-541dd7d55bd1d%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/chat.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/chat.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:55	48034/48034	---M-Z	200	added ('OK')	text/html	etag:%22901029-bba2-541dd81a5f7a4%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/inbox-detail.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/inbox-detail.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:55	46703/46703	---M-Z	200	added ('OK')	text/html	etag:%22b1cea8d-b66f-541dd7d6f0230%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/compose.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/compose.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:56	74853/74853	---M-Z	200	added ('OK')	text/html	etag:%22b1ceb05-12465-541dd7d8d16d4%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:56	55841/55841	---M-Z	200	added ('OK')	text/html	etag:%22b1ceb49-da21-541dd7da68e4b%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact2.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact2.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:56	59304/59304	---M-Z	200	added ('OK')	text/html	etag:%22b1ceb69-e7a8-541dd7dccb76b%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact-detail.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/contact-detail.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:57	65166/65166	---M-Z	200	added ('OK')	text/html	etag:%22af6098f-fe8e-541dd84331792%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/panels-wells.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/panels-wells.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:57	54042/54042	---M-Z	200	added ('OK')	text/html	etag:%22af60b21-d31a-541dd8466a9fc%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/panel-ui-block.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/panel-ui-block.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:57	77406/77406	---M-Z	200	added ('OK')	text/html	etag:%22b1ce7f9-12e5e-541dd7cd56166%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/buttons.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/buttons.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:58	45666/45666	---M-Z	200	added ('OK')	text/html	etag:%2247c7531-b262-541dd85f9920b%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/sweatalert.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/sweatalert.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
09:23:58	52575/52575	---M-Z	200	added ('OK')	text/html	etag:%2247c77cd-cd5f-541dd87060b33%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/typography.html	C:/Users/Mazeyar/Desktop/School/Web/Roctracker/public/template/Elite%20Admin/eliteadmin.themedesigner.in/demos/eliteadmin-dark/typography.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-dark/)
